RUN	dockerregistry.BasicSimulation	basicsimulation	1583684189042	 	3.3.1
REQUEST	1		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684214603	1583684214906	OK	 
REQUEST	1		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684214907	1583684215219	OK	 
REQUEST	5		https://ui-docker-sandbox.infra.cloudera.com/repositories Redirect 1	1583684214783	1583684216053	OK	 
REQUEST	9		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684214802	1583684216053	OK	 
REQUEST	6		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684214982	1583684216169	OK	 
REQUEST	10		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684214991	1583684216345	OK	 
REQUEST	6		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684216170	1583684216491	OK	 
REQUEST	9		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684216054	1583684216671	OK	 
REQUEST	10		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684216346	1583684216945	OK	 
REQUEST	3		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684217123	1583684217412	OK	 
REQUEST	7		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684217223	1583684217514	OK	 
REQUEST	3		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684217412	1583684217710	OK	 
REQUEST	7		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684217514	1583684217807	OK	 
REQUEST	4		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684217681	1583684217977	OK	 
REQUEST	4		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684217978	1583684218281	OK	 
REQUEST	5		https://ui-docker-sandbox.infra.cloudera.com/admin/users	1583684219063	1583684219394	OK	 
REQUEST	5		https://ui-docker-sandbox.infra.cloudera.com/admin/users Redirect 1	1583684219395	1583684220015	OK	 
USER	DockerRegistry	9	END	1583684191267	1583684462696
USER	DockerRegistry	4	END	1583684191266	1583684477776
USER	DockerRegistry	6	END	1583684191266	1583684479257
USER	DockerRegistry	8	END	1583684191267	1583684479841
USER	DockerRegistry	1	END	1583684191266	1583684479918
USER	DockerRegistry	2	END	1583684191266	1583684480273
USER	DockerRegistry	7	END	1583684191267	1583684480358
USER	DockerRegistry	3	END	1583684191266	1583684481274
USER	DockerRegistry	10	END	1583684191267	1583684484349
USER	DockerRegistry	5	END	1583684191267	1583684484349
